NEWID,GENDER_F,GENDER_M,INTAKE_DSA,INTAKE_DSA (CCA),INTAKE_IP (X),INTAKE_IP (Y),INTAKE_JAE Ordinary Admission,SEC SCHOOL_BUKIT PANJANG GOVT. HIGH SCHOOL,SEC SCHOOL_CATHOLIC HIGH SCHOOL,SEC SCHOOL_CHIJ ST. NICHOLAS GIRLS' SCHOOL,SEC SCHOOL_CHUNG CHENG HIGH SCHOOL (MAIN),SEC SCHOOL_METHODIST GIRLS' SCHOOL (SECONDARY),SEC SCHOOL_NAN HUA HIGH SCHOOL,SEC SCHOOL_SCHOOL X,SEC SCHOOL_SCHOOL Y,SEC SCHOOL__Minority_Sch,KI,FM2,CP2,PH2,CH2,BY2,EL2,ELL2,EC2,EH2,EG2,S1_2,S2_2,S3_2,S4_2,S5_2,EC1,MA3-MOE,PH3-MOE,CH3-MOE,BY3-MOE,S1_3-MOE,Foreign_Lang,H1_Arts,H1_Sci,S2_3_EC3-MOE,MA2,PTS,NO OF CCA,GP/KI,H1,H3,GP/KI_C1,MA2_C1,H1_C1,PTS_C1,PTS_Sec4,AM,EM,CIP HOURS,CCA President,CCA Sec-Treas,CCA Role,CT Rep,CIP Leader,CIP Organiser
20200095,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.4,85,1,2,0,5,3,72.2,0,72.5,-0.67176018,1,1,55,0,0,0,0,0,1
20200096,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6,73.75,1,2,0,5,3,52.8,0,58.75,1.918851429,1,2,0,0,0,0,0,0,0
20200097,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.2,86.25,1,1,0,5,1,84.2,0,76.25,-0.404637086,1,1,12,0,0,0,0,0,0
20200098,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1,68.75,1,2,0,5,2,51.2,0,67.5,-0.218251198,1,1,31,0,1,0,0,0,0
20200099,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76.7,90,1,1,0,5,1,73.6,0,80,-1.330782858,1,1,214.7,0,0,0,0,1,0
20200100,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.4,85,2,2,0,5,2,81.7,0,77.5,-0.843337715,1,1,14,0,0,0,0,0,0
20200101,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49.7,72.5,1,2,0,5,2,50.9,0,65,0.294034285,3,2,58,0,0,1,0,0,1
20200102,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,68.75,1,2,0,5,4,60.3,0,65,0.765231257,1,1,21,0,0,0,0,0,0
20200103,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54.9,63.75,1,2,5,5,3,43.7,5,40,3.543668572,4,2,16,0,0,1,0,0,0
20200104,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1,55,1,3,0,5,4,74.9,0,72.5,-0.67176018,1,1,24,0,0,0,0,0,1
20200105,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.1,90,1,1,0,5,2,88.5,0,78.75,-0.67176018,1,1,82.2,0,0,0,0,0,1
20200106,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6,61.25,1,4,0,5,4,55.6,0,61.25,1.382661772,1,1,52,0,0,1,0,0,1
20200107,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,73.75,1,3,0,5,3,57.3,0,65,0.235257785,1,1,43.5,0,1,0,0,0,0
20200108,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.1,76.25,1,3,0,5,4,76.5,0,71.25,-0.67176018,1,1,37,0,0,0,0,0,0
20200109,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,88.75,1,1,0,5,2,74.9,0,77.5,-0.859585887,1,1,14,0,0,0,0,0,0
20200111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63.1,78.75,1,3,0,5,2,75.3,0,75,-0.632111486,1,1,83,1,0,0,0,0,1
20200112,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.2,77.5,1,2,0,5,3,68.8,0,71.25,0.1153044,1,1,14,0,0,0,0,0,0
20200113,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,66.25,1,2,0,5,3,51.6,0,42.5,1.203931886,3,5,10,0,0,0,0,0,0
20200114,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83.4,85,1,2,0,3,3,82.1,0,72.5,-0.859585887,1,1,52,0,0,0,0,0,1
20200115,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68,86.25,1,2,0,2,2,65.7,0,72.5,-0.843337715,1,1,12,1,0,0,0,0,0
20200117,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79.4,90,1,1,0,2,1,73.6,0,80,-0.404637086,1,1,31.5,0,0,0,0,0,0
20200118,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90.8,88.75,2,1,0,1,2,88.5,0,78.75,-1.330782858,1,1,289,1,0,0,0,0,1
20200119,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.4,72.5,1,3,0,5,3,71.6,0,68.75,0.235257785,2,1,26,0,0,0,0,0,0
20200120,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71.4,85,1,1,0,2,2,69,0,72.5,-0.745848687,1,1,40,0,0,0,0,0,1
20200121,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8,47.5,1,3,0,5,4,37.7,0,38.75,1.740121543,3,3,22.5,1,0,0,0,0,0
20200122,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.7,90,1,1,0,5,2,83.4,0,77.5,-1.184549315,1,1,72,0,0,0,0,1,0
20200123,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55.2,73.75,1,2,0,2,3,43,0,60,0.943961143,2,3,0,0,0,0,0,0,0
20200124,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70.8,87.5,2,2,0,2,2,81.7,0,75,-0.67176018,1,1,79.5,0,0,0,0,1,0
20200125,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.1,88.75,1,1,0,5,2,64.2,0,75,-0.632111486,1,1,23,1,0,0,0,0,1
20200126,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.6,61.25,1,2,0,5,3,60.1,0,65,-0.404637086,1,1,42,0,0,0,1,0,1
20200127,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.4,61.25,2,4,0,5,4,58.1,0,60,-0.518374286,1,1,32,0,0,0,0,0,1
20200128,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.2,61.25,1,2,0,5,3,49,0,50,1.008953829,1,1,14,1,0,0,0,0,0
20200129,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.3,86.25,1,1,0,5,3,68.4,0,76.25,-1.103308458,1,1,89.5,0,1,0,0,0,1
20200130,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.1,87.5,2,2,0,5,2,69.1,0,72.5,-0.745848687,1,1,188,1,0,0,0,0,1
20200131,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,67.5,1,2,0,5,2,67,0,57.5,-0.67176018,1,1,62,0,0,1,0,0,0
20200132,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.7,72.5,1,1,0,5,2,68.3,0,75,-1.330782858,1,1,63.5,0,0,1,0,0,1
20200133,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72.5,85,1,2,0,5,4,65.9,0,70,-1.103308458,1,1,26,0,0,0,0,0,0
20200135,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57.5,1,3,0,5,3,57.6,0,55,0.781479428,1,1,12,0,0,1,0,0,0
20200136,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2,26.25,2,4,0,5,3,41.8,0,42.5,0.066559885,1,1,119,0,0,1,1,1,0
20200137,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.6,88.75,1,2,0,5,2,77.2,0,77.5,-1.005819429,1,1,9,0,0,0,0,0,0
20200138,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42.6,63.75,1,1,0,5,3,52.7,0,58.75,0.586501371,1,3,92,0,0,1,0,0,1
20200139,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.1,75,1,2,0,5,4,68.1,0,58.75,-0.193410858,1,1,75.5,0,0,0,0,0,1
20200140,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33.6,53.75,0,1,1,5,5,37.58,2.4,5,2.909989886,6,5,0,0,0,0,0,0,0
20200141,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.7,77.5,1,3,0,5,3,69.3,0,71.25,-0.218251198,2,1,57.5,0,0,0,0,0,1
20200142,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3,68.75,1,2,0,5,2,68.3,0,72.5,-0.67176018,1,1,64.5,0,0,0,0,0,1
20200143,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.1,82.5,1,1,0,5,3,67.7,0,73.75,0.618997714,1,3,39,0,0,0,0,0,0
20200144,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1,82.5,1,2,0,5,2,70.3,0,72.5,-1.330782858,1,1,202,1,0,0,0,0,1
20200145,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67.3,78.75,1,2,0,4,2,72.8,0,73.75,-0.859585887,1,1,31.5,0,0,0,0,0,1
20200146,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.7,83.75,1,3,0,5,5,68.9,0,66.25,-0.218251198,1,1,18,0,0,0,0,0,0
20200147,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,85,83.75,1,2,0,2,2,79.1,0,78.75,-1.054563944,1,1,54,1,0,0,0,0,1
20200148,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8,58.75,2,4,0,5,3,57.2,0,58.75,0.235257785,1,1,137.5,0,0,0,0,1,0
20200149,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7,78.75,1,2,0,5,2,48.9,0,56.25,0.586501371,3,3,39.5,0,0,0,0,1,0
20200150,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5,26.25,1,4,0,5,4,45.8,0,53.75,-0.218251198,1,1,18.5,0,0,0,0,0,1
20200151,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.9,80,2,3,0,5,4,70.9,0,70,-0.67176018,1,1,128.2,0,0,1,1,0,0
20200152,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64.6,82.5,2,2,0,3,2,77.3,0,77.5,-1.103308458,1,1,30.5,0,1,1,1,0,0
20200153,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85.5,90,2,1,0,1,2,76.7,0,77.5,-1.054563944,1,1,88,0,0,0,0,0,1
20200154,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5,82.5,1,2,0,5,3,66.1,0,67.5,0.235257785,1,1,70.5,0,0,1,0,0,1
20200155,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5,82.5,1,2,0,5,2,65.2,0,68.75,0.688766767,2,1,16.5,0,1,0,0,0,1
20200156,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7,71.25,1,1,0,5,2,47.1,0,68.75,-0.218251198,2,1,59.3,0,0,0,0,0,0
20200157,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.3,82.5,1,1,0,2,1,50.7,0,70,0.066559885,2,1,33,0,0,1,0,0,1
20200158,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34.6,31.25,1,4,4,5,5,47.3,0,25,1.918851429,3,2,2,0,0,0,0,0,0
20200159,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32.9,23.75,1,2,5,5,4,36.5,0,6.25,0.235257785,1,1,59.5,0,0,0,1,0,1
20200160,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57.5,67.5,1,1,0,5,2,52.2,0,48.75,0.651494057,2,2,0,0,0,0,0,0,0
20200162,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.3,83.75,1,4,0,5,3,76.6,0,75,-0.218251198,1,1,9.5,0,0,0,0,0,0
20200163,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.1,80,1,2,0,5,3,73.3,0,72.5,0.521508685,1,1,0,0,0,0,0,0,0
20200164,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1,76.25,1,1,0,5,2,63.6,0,72.5,-0.843337715,1,1,12,0,0,0,0,0,0
20200165,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,62.5,1,3,0,5,3,54.7,0,66.25,-0.67176018,1,1,21.8,0,0,0,0,0,1
20200166,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,82.5,2,2,0,5,3,56.6,0,67.5,1.203931886,1,5,38.5,1,1,0,0,0,1
20200167,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44.1,73.75,1,2,0,2,2,59.5,0,73.75,-0.745848687,1,1,141.5,0,0,0,0,0,1
20200168,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5,73.75,1,2,0,5,4,59,0,66.25,0.235257785,1,2,66,0,0,0,0,0,0
20200169,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.4,83.75,1,3,0,5,4,71.2,0,73.75,-0.218251198,1,1,11,0,0,1,0,0,0
20200170,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63.4,82.5,1,2,0,2,3,53.1,0,63.75,-0.404637086,1,1,66.5,0,0,1,0,0,0
20200171,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58.4,73.75,1,3,0,5,3,62.1,0,70,0.235257785,2,2,12,0,0,0,0,0,0
20200172,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53,78.75,2,2,0,5,4,61,0,70,0.235257785,2,1,70.5,0,0,1,0,0,1
20200173,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4,78.75,1,1,0,5,3,53.1,0,61.25,-0.218251198,2,1,20,1,0,0,0,0,0
20200174,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6,61.25,1,2,0,5,2,45.5,0,53.75,1.142275749,2,1,16,0,0,1,0,0,1
20200175,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.9,80,2,1,0,5,3,61.9,0,63.75,-0.67176018,1,1,62.5,1,1,0,0,0,1
20200176,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34.4,36.25,1,2,3,5,2,48.3,2,50,1.918851429,1,2,38,0,0,0,0,0,0
20200177,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69.2,85,1,2,0,5,2,66.9,0,75,-1.103308458,1,1,95.5,0,0,0,0,1,0
20200178,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50.9,51.25,1,3,0,5,2,41,0,58.75,1.268924571,3,3,9.3,0,0,1,0,0,0
20200179,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.8,86.25,2,1,0,5,2,62.2,0,77.5,-0.67176018,2,1,40,1,0,0,0,0,0
20200180,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.3,80,1,2,0,5,2,66.7,0,71.25,-0.67176018,2,1,9,0,1,0,0,0,0
20200181,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,38.75,1,4,6,5,4,36.9,0,28.75,0.066559885,1,1,50,0,0,0,0,0,1
20200182,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5,81.25,1,2,0,5,4,66.1,0,68.75,-0.599615144,1,1,10,0,0,1,0,0,0
20200183,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.2,88.75,2,1,0,5,2,86.1,0,76.25,-0.030929143,1,1,206,0,1,0,0,0,0
20200184,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75.5,86.25,1,2,0,2,3,69.1,0,73.75,-1.038315772,1,1,26,0,0,0,0,1,0
20200186,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.4,53.75,1,4,0,5,3,59.9,0,61.25,0.235257785,1,1,13.5,0,0,0,0,0,0
20200187,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.7,62.5,1,3,0,5,3,55.2,0,58.75,-0.404637086,1,1,73,0,0,1,0,0,1
20200188,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.8,70,1,2,0,5,3,55.7,0,67.5,-0.218251198,1,1,33.5,0,1,0,0,0,1
20200189,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.4,82.5,1,3,0,5,5,68.4,0,67.5,-0.218251198,1,1,61,0,0,0,0,0,0
20200190,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4,75,1,2,0,5,2,66.3,0,72.5,0.830223943,1,2,0,0,0,0,0,0,0
20200191,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51.8,73.75,1,2,0,2,3,61.4,0,71.25,-0.67176018,1,1,7.5,0,0,0,0,0,0
20200192,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,57.5,1,2,0,5,2,35.1,0,51.25,-0.218251198,2,1,44.1,0,0,0,0,0,1
20200193,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.1,72.5,1,2,0,5,3,56.5,0,62.5,-0.632111486,1,1,41,0,0,0,0,1,0
20200194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.8,63.75,1,2,0,5,2,65.8,0,70,-0.67176018,1,1,137,0,0,0,0,1,0
